id,name,district,year,layer,funder,program,type,amount,amount_unit,source,source_url,as_of
c10539,(주) 디와이머티리얼,,2024,국비,산업통상자원부,[IRIS 사업] 패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x2566,(재)지능형자동차부품진흥원,,2024,국비,산업통상자원부,[IRIS 사업] 패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x2566,(재)지능형자동차부품진흥원,,2024,국비,산업통상자원부,[IRIS 사업] 이종기술융합형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x2566,(재)지능형자동차부품진흥원,,2024,국비,산업통상자원부,[IRIS 사업] 스마트카,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c5951,화신정공,,2023,국비,산업통상자원부,제조장비실증,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c8550,현대제철주식회사,,2023,국비,산업통상자원부,탄소혁신스타즈프로젝트,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c8550,현대제철주식회사,,2023,국비,산업통상자원부,[IRIS 사업] 탄소중립산업핵심기술개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c9822,현대모비스(주),,2023,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c9822,현대모비스(주),,2023,국비,산업통상자원부,소재부품이종기술융합형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c9822,현대모비스(주),,2023,국비,산업통상자원부,글로벌스타팹리스30기술개발지원,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c9822,현대모비스(주),,2023,국비,산업통상자원부,[IRIS 사업] 시장주도형K-센서기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c9822,현대모비스(주),,2023,국비,산업통상자원부,[IRIS 사업] 미래모빌리티차세대전자아키텍쳐개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10552,한국자동차연구원,,2023,국비,산업통상자원부,탄소혁신스타즈프로젝트,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10552,한국자동차연구원,,2023,국비,산업통상자원부,조선해양산업핵심기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10552,한국자동차연구원,,2023,국비,산업통상자원부,제조장비실증,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10552,한국자동차연구원,,2023,국비,산업통상자원부,제조기반생산시스템,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10552,한국자동차연구원,,2023,국비,산업통상자원부,자율주행기술개발혁신사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10552,한국자동차연구원,,2023,국비,산업통상자원부,우수기업연구소육성사업(ATC+),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10552,한국자동차연구원,,2023,국비,산업통상자원부,시장자립형3세대xEV산업육성사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10552,한국자동차연구원,,2023,국비,산업통상자원부,스마트카,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10552,한국자동차연구원,,2023,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10552,한국자동차연구원,,2023,국비,산업통상자원부,소재부품이종기술융합형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10552,한국자동차연구원,,2023,국비,산업통상자원부,로봇산업핵심기술개발사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10552,한국자동차연구원,,2023,국비,산업통상자원부,디지털전환가속화를위한자율배송모빌리티및커넥티비티플랫폼개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10552,한국자동차연구원,,2023,국비,산업통상자원부,그린카,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10552,한국자동차연구원,,2023,국비,산업통상자원부,국가표준기술력향상,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10552,한국자동차연구원,,2023,국비,산업통상자원부,[IRIS 사업] 해외수출형고출력전기기관차구동변환플랫폼핵심기술개발및실증(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10552,한국자동차연구원,,2023,국비,소방청,[IRIS 사업] 수소전기 기반 소방자동차 동력전달 모듈 개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10552,한국자동차연구원,,2023,국비,산업통상자원부,[IRIS 사업] 미래모빌리티차세대전자아키텍쳐개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10552,한국자동차연구원,,2023,국비,산업통상자원부,[IRIS 사업] 기판실장용산화물계초소형적층전고체전지(MLCB)개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10552,한국자동차연구원,,2023,국비,산업통상자원부,[IRIS 사업] 국가필수전략기술고도화를위한고부가정밀화학소재개발사업(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10552,한국자동차연구원,,2023,국비,산업통상자원부,DNA연계XR핵심부품및서비스기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,한국소방기구제작소,,2023,국비,소방청,[IRIS 사업] 난접근성특수화재진화를위한고기능성소화탄및무인능동진압기술개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c9729,피닉슨컨트롤스 주식회사,,2023,국비,산업통상자원부,소재부품이종기술융합형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x2938,플라잉마운틴,,2023,국비,산업통상자원부,국가표준기술력향상,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c0417,파인메딕스,,2023,국비,산업통상자원부,[IRIS 사업] 병원-기업협력공동사업화기반수요연계형기술개발사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c5916,티에이치엔,,2023,국비,산업통상자원부,[IRIS 사업] 시장주도형K-센서기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6693,테스코(주),,2023,국비,산업통상자원부,[IRIS 사업] 터보팬 항공엔진 인코넬 718 초내열합금 주단조품 개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6448,태광산업,,2023,국비,산업통상자원부,[IRIS 사업] 고성능탄소나노복합섬유제조기술개발사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x3935,큐에스아이(주),,2023,국비,산업통상자원부,[IRIS 사업] 시장주도형K-센서기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6435,천일금형사,,2023,국비,산업통상자원부,제조기반생산시스템,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,채비(주),,2023,국비,산업통상자원부,그린카,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c5868,주식회사이엘,,2023,국비,산업통상자원부,[IRIS 사업] 탄소중립산업핵심기술개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,주식회사이노테크,,2023,국비,산업통상자원부,디스플레이장비국산화를위한핵심부분품기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,주식회사유니온,,2023,국비,소방청,[IRIS 사업] 난접근성특수화재진화를위한고기능성소화탄및무인능동진압기술개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c0566,주식회사씨앤보코,,2023,국비,산업통상자원부,디자인혁신역량강화,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6575,주식회사맥테크,,2023,국비,산업통상자원부,[IRIS 사업] 세라믹분야 스마트그린 제조혁신 지원사업(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6573,주식회사루트랩,,2023,국비,산업통상자원부,3D프린팅디지털전환기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,주식회사네오테크,,2023,국비,산업통상자원부,디지털전환가속화를위한자율배송모빌리티및커넥티비티플랫폼개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c2899,주식회사 팸텍,,2023,국비,산업통상자원부,국가표준기술력향상,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x4737,주식회사 파미티,,2023,국비,소방청,[IRIS 사업] 난접근성특수화재진화를위한고기능성소화탄및무인능동진압기술개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,주식회사 지엘에스,,2023,국비,산업통상자원부,디스플레이장비국산화를위한핵심부분품기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c8122,주식회사 이에스티,,2023,국비,산업통상자원부,우수기업연구소육성사업(ATC+),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x2699,주식회사 이아이에스,,2023,국비,행정안전부,[IRIS 사업] 재난안전 연구개발 성과이음 지원 (R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,주식회사 유니온,,2023,국비,산업통상자원부,[IRIS 사업] 탄소중립산업핵심기술개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,주식회사 위츠,,2023,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6877,주식회사 에스더블유엠,,2023,국비,산업통상자원부,[IRIS 사업] 미래모빌리티차세대전자아키텍쳐개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c8397,주식회사 씨앤테크,,2023,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x4494,주식회사 비즈데이터,,2023,국비,산업통상자원부,서비스핵심기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x3308,주식회사 브이에스팜텍,,2023,국비,중소기업기술정보진흥원,창업성장기술개발사업,선정,,,중소기업기술정보진흥원 기술개발 우수성과 50선(공공데이터포털),https://www.data.go.kr/data/15025589/fileData.do,20241231
x2794,주식회사 베이리스,,2023,국비,산업통상자원부,[IRIS 사업] 미래모빌리티차세대전자아키텍쳐개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x3023,주식회사 라인텍,,2023,국비,산업통상자원부,디스플레이장비국산화를위한핵심부분품기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c7842,주식회사 두손씨엔에이,,2023,국비,산업통상자원부,제조장비실증,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c1231,주식회사 도원,,2023,국비,산업통상자원부,탄소혁신스타즈프로젝트,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x4757,주식회사 그리폰다이나믹스,,2023,국비,산업통상자원부,[IRIS 사업] 드론-로봇 연계 도심지 고중량 화물 멀티 모달 배송기술 개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x4757,주식회사 그리폰다이나믹스,,2023,국비,소방청,[IRIS 사업] 난접근성특수화재진화를위한고기능성소화탄및무인능동진압기술개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c9225,주식회사 가인테크,,2023,국비,산업통상자원부,[IRIS 사업] 선박해양의장 설계디지털 전환 핵심기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c3974,재단법인 한국안광학산업진흥원,,2023,국비,산업통상자원부,파괴적혁신R&D설계기획,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c9452,일동케미칼(주),,2023,국비,산업통상자원부,우수기업연구소육성사업(ATC+),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c4971,일광테크,,2023,국비,산업통상자원부,제조장비실증,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x3368,인피닉스,,2023,국비,산업통상자원부,디자인혁신역량강화,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x2962,이인텔리전스(주),,2023,국비,산업통상자원부,자율주행기술개발혁신사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c9447,이노컴텍 주식회사,,2023,국비,소방청,화재진압 훈련체계기술,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c9447,이노컴텍 주식회사,,2023,국비,산업통상자원부,제조장비실증,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c8595,위니텍,,2023,국비,소방청,[IRIS 사업] 소방구급서비스스마트첨단기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6912,원창머티리얼(주),,2023,국비,산업통상자원부,제조기반생산시스템,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c8433,우정엔지니어링(주),,2023,국비,산업통상자원부,조선해양산업핵심기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,우양신소재,,2023,국비,산업통상자원부,소재부품이종기술융합형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,와이제이링크(주),,2023,국비,중소벤처기업진흥공단,스마트제조기업 일자리 패키지,선정,,,중소벤처기업진흥공단 스마트제조기업 일자리 패키지 참여기업(공공데이터포털),https://www.data.go.kr/data/15100252/fileData.do,2024-03
x4717,옐로나이프,,2023,국비,산업통상자원부,[IRIS 사업] 미래모빌리티차세대전자아키텍쳐개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c9702,영일엔지니어링(주),,2023,국비,중소벤처기업진흥공단,스마트제조기업 일자리 패키지,선정,,,중소벤처기업진흥공단 스마트제조기업 일자리 패키지 참여기업(공공데이터포털),https://www.data.go.kr/data/15100252/fileData.do,2024-03
x4018,엘브이아이에스코리아,,2023,국비,산업통상자원부,디지털헬스케어,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x4582,에스아이오티 주식회사,,2023,국비,산업통상자원부,산업측정기술및요소부품연구개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c5353,에너캠프,,2023,국비,산업통상자원부,시장자립형3세대xEV산업육성사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,아진산업(주),,2023,국비,산업통상자원부,제조장비실증,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c8744,아주산업 주식회사,,2023,국비,산업통상자원부,[IRIS 사업] 탄소중립산업핵심기술개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c4545,아이브이티,,2023,국비,산업통상자원부,디스플레이장비국산화를위한핵심부분품기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x3363,씨티셀즈,,2023,국비,산업통상자원부,소재부품이종기술융합형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,신한정밀(주),,2023,국비,산업통상자원부,스마트미터보급촉진을위한기술개발및기반조성,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,신한정밀,,2023,국비,산업통상자원부,제조기반생산시스템,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,신생공업(주),,2023,국비,산업통상자원부,제조장비실증,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c0749,삼환염공(주),,2023,국비,산업통상자원부,제조기반생산시스템,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c1351,삼일방(주),,2023,국비,산업통상자원부,제조장비실증,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c1351,삼일방(주),,2023,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6828,삼우티시에스주식회사,,2023,국비,행정안전부,부처협력 사업지원,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10525,블루센 주식회사,,2023,국비,행정안전부,지역특화형 재난안전 연구지원,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10524,블루그린링크(주),,2023,국비,산업통상자원부,제조기반생산시스템,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x3238,브이메이커(주),,2023,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,부성정밀(주),,2023,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c2137,마르스,,2023,국비,산업통상자원부,시장자립형3세대xEV산업육성사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c5328,디맥스,,2023,국비,산업통상자원부,[IRIS 사업] 세라믹분야 스마트그린 제조혁신 지원사업(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x3054,드림에이스,,2023,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,대원산업(주),,2023,국비,산업통상자원부,시스템반도체상용화설계,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c1203,대상주식회사,,2023,국비,산업통상자원부,첨단바이오신소재,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,대구텍 유한책임회사,,2023,국비,산업통상자원부,제조장비실증,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,대구테크노파크,,2023,국비,산업통상자원부,[IRIS 사업] 나노인프라공정서비스역량고도화,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c0324,넥스트랩(주),,2023,국비,산업통상자원부,[IRIS 사업] 시장주도형K-센서기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c0324,넥스트랩,,2023,국비,산업통상자원부,시스템반도체상용화설계,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,네오테크,,2023,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,그루터키협동조합,,2023,국비,중소벤처기업진흥공단,스마트제조기업 일자리 패키지,선정,,,중소벤처기업진흥공단 스마트제조기업 일자리 패키지 참여기업(공공데이터포털),https://www.data.go.kr/data/15100252/fileData.do,2024-03
c9572,국제전기(주),,2023,국비,산업통상자원부,[IRIS 사업] 해외수출형고출력전기기관차구동변환플랫폼핵심기술개발및실증(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x2290,계명대학교산학협력단,,2023,국비,산업통상자원부,탄소혁신스타즈프로젝트,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x2290,계명대학교산학협력단,,2023,국비,산업통상자원부,시장자립형3세대xEV산업육성사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x2290,계명대학교산학협력단,,2023,국비,산업통상자원부,소재부품이종기술융합형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교산학협력단,,2023,국비,산업통상자원부,[IRIS 사업] 탄소중립산업핵심기술개발(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교산학협력단,,2023,국비,산업통상자원부,[IRIS 사업] 민관공동투자반도체고급인력양성(R&D),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2023,국비,산업통상자원부,탄소혁신스타즈프로젝트,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2023,국비,산업통상자원부,제조장비실증,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2023,국비,산업통상자원부,제조기반생산시스템,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2023,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2023,국비,산업통상자원부,소재부품이종기술융합형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2023,국비,산업통상자원부,서비스산업융합고도화,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2023,국비,산업통상자원부,산업기술알키미스트프로젝트사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2023,국비,산업통상자원부,메타버스를위한마이크로디스플레이기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2023,국비,산업통상자원부,맞춤형진단치료제품,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2023,국비,산업통상자원부,국가표준기술력향상,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2023,국비,행정안전부,[행안부] 소방현장 탐색·진압 활동지원 로봇 기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2023,국비,산업통상자원부,3D프린팅디지털전환기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10413,㈜동진금속,,2023,국비,산업통상자원부,제조장비실증,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6821,KOTITI 시험연구원,,2023,국비,산업통상자원부,항바이러스 국제인증체계 수립을 위한 기반 구축,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
